eventid,angle,carid,driverid,height,lat,lon,lurch,maxvectoracc,midvectoracc,origid,speed,tanage,xacc,yacc,zacc,eventdt,entrydt,iscan
10838423,83,10005,10005,-8,5956.3456,3020.9349,96,0.0599999986588955,0.0299999993294477,4695249,0.555,-1,-0.0299999993294477,0.0500000007450581,0.0199999995529652,2016-10-09 12:08:02+03,2016-10-24 15:00:45.964+03,True
10838424,82,10005,10005,-8,5956.3456,3020.9349,96,0.0599999986588955,0.0299999993294477,4695250,0.555,-1,-0.0299999993294477,0.0299999993294477,0.0299999993294477,2016-10-09 12:08:04+03,2016-10-24 15:00:45.964+03,True
10838425,77,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0199999995529652,4695251,0.555,-1,0.0299999993294477,-0.0199999995529652,0.0500000007450581,2016-10-09 12:08:04+03,2016-10-24 15:00:45.964+03,True
10838426,98,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0299999993294477,4695252,0.37,-1,-0.0399999991059303,0.0399999991059303,0,2016-10-09 12:08:05+03,2016-10-24 15:00:45.964+03,True
10838427,87,10005,10005,-8,5956.3456,3020.9349,97,0.0700000002980232,0.0299999993294477,4695253,0.37,-1,0.0500000007450581,-0.0500000007450581,-0.00999999977648258,2016-10-09 12:08:06+03,2016-10-24 15:00:45.964+03,True
10838428,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0299999993294477,4695254,0.37,-1,0.0299999993294477,-0.0399999991059303,-0.0299999993294477,2016-10-09 12:08:07+03,2016-10-24 15:00:45.964+03,True
10838429,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0299999993294477,4695255,0.37,-1,0.0299999993294477,-0.0500000007450581,-0.0199999995529652,2016-10-09 12:08:09+03,2016-10-24 15:00:45.964+03,True
10838430,0,10005,10005,-8,5956.3456,3020.9349,97,0.0700000002980232,0.0299999993294477,4695256,0.185,-1,-0.0299999993294477,0.0599999986588955,0.00999999977648258,2016-10-09 12:08:10+03,2016-10-24 15:00:45.964+03,True
10838431,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0299999993294477,4695257,0.185,-2,0.0199999995529652,-0.0500000007450581,-0.0199999995529652,2016-10-09 12:08:11+03,2016-10-24 15:00:45.964+03,True
10838432,0,10005,10005,-8,5956.3456,3020.9349,97,0.0500000007450581,0.0299999993294477,4695258,0.185,-2,-0.0299999993294477,0.0399999991059303,-0.00999999977648258,2016-10-09 12:08:12+03,2016-10-24 15:00:45.964+03,True
10838433,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0299999993294477,4695259,0.185,-2,0.0199999995529652,-0.0399999991059303,-0.0299999993294477,2016-10-09 12:08:12+03,2016-10-24 15:00:45.964+03,True
10838434,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0299999993294477,4695260,0,-1,0.0299999993294477,-0.0500000007450581,0.0199999995529652,2016-10-09 12:08:13+03,2016-10-24 15:00:45.964+03,True
10838435,0,10005,10005,-8,5956.3456,3020.9349,97,0.0700000002980232,0.0199999995529652,4695261,0.185,-1,0.0299999993294477,-0.0599999986588955,-0.0299999993294477,2016-10-09 12:08:14+03,2016-10-24 15:00:45.964+03,True
10838436,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0199999995529652,4695262,0.185,-1,0.0199999995529652,-0.0299999993294477,-0.0399999991059303,2016-10-09 12:08:15+03,2016-10-24 15:00:45.964+03,True
10838437,0,10005,10005,-8,5956.3456,3020.9349,97,0.0500000007450581,0.0299999993294477,4695263,0,-2,0.0299999993294477,-0.0399999991059303,-0.00999999977648258,2016-10-09 12:08:16+03,2016-10-24 15:00:45.964+03,True
10838438,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0199999995529652,4695264,0.185,-1,0.0199999995529652,-0.0399999991059303,-0.0399999991059303,2016-10-09 12:08:18+03,2016-10-24 15:00:45.964+03,True
10838439,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0199999995529652,4695265,0.185,-2,-0.0500000007450581,0.0199999995529652,-0.0199999995529652,2016-10-09 12:08:19+03,2016-10-24 15:00:45.964+03,True
10838440,0,10005,10005,-8,5956.3456,3020.9349,97,0.0500000007450581,0.0199999995529652,4695266,0,-2,0.0399999991059303,-0.0199999995529652,-0.0299999993294477,2016-10-09 12:08:20+03,2016-10-24 15:00:45.964+03,True
10838441,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0199999995529652,4695267,0,-2,-0.0399999991059303,0.0199999995529652,-0.0199999995529652,2016-10-09 12:08:21+03,2016-10-24 15:00:45.964+03,True
10838442,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0199999995529652,4695268,0.185,-1,0.0299999993294477,-0.0500000007450581,-0.00999999977648258,2016-10-09 12:08:22+03,2016-10-24 15:00:45.964+03,True
10838443,0,10005,10005,-8,5956.3456,3020.9349,97,0.0599999986588955,0.0299999993294477,4695269,0.185,-1,0.0199999995529652,-0.0500000007450581,-0.0199999995529652,2016-10-09 12:08:23+03,2016-10-24 15:00:45.964+03,True
10838444,0,10005,10005,-8,5956.3456,3020.9349,97,0.0900000035762787,0.0199999995529652,4695270,0.185,-2,-0.0299999993294477,0.0799999982118607,0.0399999991059303,2016-10-09 12:08:24+03,2016-10-24 15:00:45.964+03,True
10838445,281,10005,10005,-8,5956.3456,3020.9349,99,0.0900000035762787,0.0299999993294477,4695271,1.665,-2,-0.00999999977648258,0.0900000035762787,0.00999999977648258,2016-10-09 12:08:25+03,2016-10-24 15:00:45.964+03,True
10838446,278,10005,10005,-8,5956.3456,3020.9349,104,0.0599999986588955,0.0299999993294477,4695272,6.66,-2,0.0199999995529652,0.0399999991059303,0.0299999993294477,2016-10-09 12:08:26+03,2016-10-24 15:00:45.964+03,True
10838447,276,10005,10005,-9,5956.3457,3020.9308,105,0.0900000035762787,0.0399999991059303,4695273,12.21,-2,0.00999999977648258,-0.0900000035762787,0.00999999977648258,2016-10-09 12:08:26+03,2016-10-24 15:00:45.964+03,True
10838448,276,10005,10005,-8,5956.3465,3020.9248,105,0.150000005960464,0.0500000007450581,4695274,16.65,-2,-0.119999997317791,0.0799999982118607,-0.0399999991059303,2016-10-09 12:08:27+03,2016-10-24 15:00:45.964+03,True
10838449,272,10005,10005,-8,5956.3468,3020.9178,104,0.170000001788139,0.0500000007450581,4695275,20.165,-2,-0.0599999986588955,0.150000005960464,-0.0399999991059303,2016-10-09 12:08:28+03,2016-10-24 15:00:45.964+03,True
10838450,264,10005,10005,-9,5956.3461,3020.9109,102,0.0900000035762787,0.0299999993294477,4695276,20.905,-4,0,0.0299999993294477,0.0799999982118607,2016-10-09 12:08:29+03,2016-10-24 15:00:45.964+03,True
10838451,251,10005,10005,-8,5956.3445,3020.9034,101,0.270000010728836,0.0799999982118607,4695277,21.275,-5,-0.140000000596046,0.219999998807907,-0.0199999995529652,2016-10-09 12:08:30+03,2016-10-24 15:00:45.964+03,True
10838452,232,10005,10005,-8,5956.342,3020.8967,101,0.259999990463257,0.0900000035762787,4695278,23.31,-7,-0.0599999986588955,0.25,-0.0199999995529652,2016-10-09 12:08:31+03,2016-10-24 15:00:45.964+03,True
10838453,220,10005,10005,-8,5956.3391,3020.8909,103,0.140000000596046,0.0299999993294477,4695279,23.31,-10,-0.0199999995529652,0.140000000596046,0,2016-10-09 12:08:33+03,2016-10-24 15:00:45.964+03,True
10838454,202,10005,10005,-8,5956.3355,3020.8872,104,0.140000000596046,0.0399999991059303,4695280,24.975,-10,0.129999995231628,0.0399999991059303,-0.0399999991059303,2016-10-09 12:08:34+03,2016-10-24 15:00:45.964+03,True
10838455,200,10005,10005,-9,5956.3311,3020.8839,106,0.100000001490116,0.0399999991059303,4695281,30.525,-10,0.0700000002980232,-0.0700000002980232,0.0299999993294477,2016-10-09 12:08:35+03,2016-10-24 15:00:45.964+03,True
10838456,197,10005,10005,-9,5956.3262,3020.8809,106,0.129999995231628,0.0500000007450581,4695282,34.41,-9,0,0.129999995231628,0.0199999995529652,2016-10-09 12:08:35+03,2016-10-24 15:00:45.964+03,True
10838457,193,10005,10005,-10,5956.321,3020.8785,105,0.129999995231628,0.0399999991059303,4695283,35.8715,-8,-0.0700000002980232,-0.0299999993294477,-0.100000001490116,2016-10-09 12:08:36+03,2016-10-24 15:00:45.964+03,True
10838458,189,10005,10005,-10,5956.3158,3020.8767,102,0.159999996423721,0.0500000007450581,4695284,34.9465,-6,-0.0299999993294477,-0.150000005960464,-0.0399999991059303,2016-10-09 12:08:38+03,2016-10-24 15:00:45.964+03,True
10838459,184,10005,10005,-11,5956.311,3020.8761,100,0.140000000596046,0.0500000007450581,4695285,32.005,-5,0.0500000007450581,-0.100000001490116,0.0900000035762787,2016-10-09 12:08:38+03,2016-10-24 15:00:45.964+03,True
10838460,182,10005,10005,-11,5956.3075,3020.8758,98,0.180000007152557,0.0599999986588955,4695286,22.57,-4,-0.0900000035762787,-0.0299999993294477,-0.159999996423721,2016-10-09 12:08:39+03,2016-10-24 15:00:45.964+03,True
10838461,186,10005,10005,-11,5956.3049,3020.8751,94,0.119999997317791,0.0399999991059303,4695287,16.835,-3,0,-0.119999997317791,0,2016-10-09 12:08:41+03,2016-10-24 15:00:45.964+03,True
10838462,213,10005,10005,-12,5956.3034,3020.8736,93,0.100000001490116,0.0399999991059303,4695288,11.84,-1,0.0399999991059303,-0.0900000035762787,0.0199999995529652,2016-10-09 12:08:42+03,2016-10-24 15:00:45.964+03,True
10838463,239,10005,10005,-13,5956.3023,3020.8722,94,0.119999997317791,0.0399999991059303,4695289,11.47,1,0.0199999995529652,-0.109999999403954,-0.00999999977648258,2016-10-09 12:08:43+03,2016-10-24 15:00:45.964+03,True
10838464,254,10005,10005,-13,5956.3016,3020.8698,95,0.159999996423721,0.0399999991059303,4695290,13.32,2,-0.0599999986588955,0.140000000596046,0.00999999977648258,2016-10-09 12:08:44+03,2016-10-24 15:00:45.964+03,True
10838465,263,10005,10005,-14,5956.301,3020.8667,95,0.150000005960464,0.0500000007450581,4695291,14.615,2,0,-0.140000000596046,-0.0599999986588955,2016-10-09 12:08:45+03,2016-10-24 15:00:45.964+03,True
10838466,269,10005,10005,-15,5956.3008,3020.8618,96,0.270000010728836,0.0399999991059303,4695292,17.575,1,0.00999999977648258,-0.270000010728836,-0.0199999995529652,2016-10-09 12:08:46+03,2016-10-24 15:00:45.964+03,True
10838467,272,10005,10005,-15,5956.3007,3020.8568,95,0.239999994635582,0.0500000007450581,4695293,18.8515,1,-0.109999999403954,0.189999997615814,-0.100000001490116,2016-10-09 12:08:47+03,2016-10-24 15:00:45.964+03,True
10838468,273,10005,10005,-16,5956.3005,3020.8526,83,0.259999990463257,0.0500000007450581,4695294,18.13,0,0.0799999982118607,-0.00999999977648258,0.239999994635582,2016-10-09 12:08:47+03,2016-10-24 15:00:45.964+03,True
10838469,275,10005,10005,-16,5956.3005,3020.848,91,0.100000001490116,0.0299999993294477,4695295,18.5,0,-0.0799999982118607,0.0399999991059303,0.0299999993294477,2016-10-09 12:08:48+03,2016-10-24 15:00:45.964+03,True
10838470,270,10005,10005,-18,5956.3011,3020.7952,98,0.119999997317791,0.0500000007450581,4695296,19.425,-2,0.0399999991059303,-0.100000001490116,-0.0399999991059303,2016-10-09 12:08:58+03,2016-10-24 15:00:45.964+03,True
10838471,265,10005,10005,-18,5956.2997,3020.7721,98,0.109999999403954,0.0500000007450581,4695297,19.24,-2,-0.0799999982118607,0.0500000007450581,-0.0399999991059303,2016-10-09 12:09:02+03,2016-10-24 15:00:45.964+03,True
10838472,268,10005,10005,-16,5956.2972,3020.7336,102,0.150000005960464,0.0500000007450581,4695298,26.825,-2,-0.0900000035762787,-0.119999997317791,-0.0199999995529652,2016-10-09 12:09:08+03,2016-10-24 15:00:45.964+03,True
10838473,267,10005,10005,-16,5956.2969,3020.7247,101,0.150000005960464,0.0500000007450581,4695299,30.155,-2,-0.0399999991059303,-0.129999995231628,-0.0599999986588955,2016-10-09 12:09:10+03,2016-10-24 15:00:45.964+03,True
10838474,264,10005,10005,-16,5956.2963,3020.7151,101,0.219999998807907,0.100000001490116,4695300,32.1715,-3,0.0700000002980232,0.140000000596046,0.150000005960464,2016-10-09 12:09:10+03,2016-10-24 15:00:45.964+03,True
10838475,261,10005,10005,-16,5956.2954,3020.7052,100,0.280000001192093,0.0900000035762787,4695301,33.3,-3,-0.0799999982118607,0.270000010728836,-0.0299999993294477,2016-10-09 12:09:12+03,2016-10-24 15:00:45.964+03,True
10838476,261,10005,10005,-16,5956.2944,3020.6946,70,0.490000009536743,0.0700000002980232,4695302,34.9465,-2,-0.209999993443489,0.439999997615814,0.0199999995529652,2016-10-09 12:09:12+03,2016-10-24 15:00:45.964+03,True
10838477,260,10005,10005,-15,5956.2934,3020.684,78,0.129999995231628,0.0700000002980232,4695303,34.9465,-2,-0.109999999403954,0.0700000002980232,0.0199999995529652,2016-10-09 12:09:14+03,2016-10-24 15:00:45.964+03,True
10838478,259,10005,10005,-15,5956.2924,3020.6741,81,0.330000013113022,0.119999997317791,4695304,33.3,-1,0.0500000007450581,-0.319999992847443,0.0700000002980232,2016-10-09 12:09:14+03,2016-10-24 15:00:45.964+03,True
10838479,257,10005,10005,-14,5956.2915,3020.6657,77,0.259999990463257,0.0599999986588955,4695305,27.565,-1,0.00999999977648258,-0.25,0.0900000035762787,2016-10-09 12:09:16+03,2016-10-24 15:00:45.964+03,True
10838480,256,10005,10005,-14,5956.2908,3020.6605,77,0.129999995231628,0.0599999986588955,4695306,16.28,-1,0,-0.129999995231628,-0.0199999995529652,2016-10-09 12:09:16+03,2016-10-24 15:00:45.964+03,True
10838481,256,10005,10005,-13,5956.2904,3020.6581,78,0.109999999403954,0.0399999991059303,4695307,7.5665,-1,0.00999999977648258,-0.109999999403954,-0.0299999993294477,2016-10-09 12:09:17+03,2016-10-24 15:00:45.964+03,True
10838482,242,10005,10005,-13,5956.2902,3020.6574,81,0.100000001490116,0.0299999993294477,4695308,1.11,-1,0.0399999991059303,-0.0900000035762787,0.00999999977648258,2016-10-09 12:09:18+03,2016-10-24 15:00:45.964+03,True
10838483,89,10005,10005,-13,5956.2902,3020.6574,85,0.100000001490116,0.0399999991059303,4695309,0.555,0,-0.00999999977648258,-0.00999999977648258,-0.100000001490116,2016-10-09 12:09:20+03,2016-10-24 15:00:45.964+03,True
10838484,84,10005,10005,-13,5956.2902,3020.6574,88,0.109999999403954,0.0299999993294477,4695310,0.555,0,-0.0399999991059303,-0.100000001490116,0,2016-10-09 12:09:21+03,2016-10-24 15:00:45.964+03,True
10838485,85,10005,10005,-13,5956.2902,3020.6574,92,0.0599999986588955,0.0199999995529652,4695311,0.37,-1,0,0.0500000007450581,-0.0299999993294477,2016-10-09 12:09:22+03,2016-10-24 15:00:45.964+03,True
10838486,0,10005,10005,-13,5956.2902,3020.6574,94,0.0700000002980232,0.0299999993294477,4695312,0.37,-1,-0.0500000007450581,0.0399999991059303,-0.0199999995529652,2016-10-09 12:09:23+03,2016-10-24 15:00:45.964+03,True
10838487,0,10005,10005,-13,5956.2902,3020.6574,95,0.0700000002980232,0.0199999995529652,4695313,0.37,-1,-0.0399999991059303,0.0500000007450581,0,2016-10-09 12:09:24+03,2016-10-24 15:00:45.964+03,True
10838488,0,10005,10005,-13,5956.2902,3020.6574,96,0.0700000002980232,0.0299999993294477,4695314,0.185,-1,-0.0299999993294477,0.0399999991059303,-0.0399999991059303,2016-10-09 12:09:25+03,2016-10-24 15:00:45.964+03,True
10838489,0,10005,10005,-13,5956.2902,3020.6574,96,0.0599999986588955,0.0299999993294477,4695315,0.185,-1,-0.0500000007450581,0.0299999993294477,-0.0199999995529652,2016-10-09 12:09:25+03,2016-10-24 15:00:45.964+03,True
10838490,0,10005,10005,-13,5956.2902,3020.6574,96,0.0599999986588955,0.0299999993294477,4695316,0.185,0,0.0399999991059303,-0.0500000007450581,-0.00999999977648258,2016-10-09 12:09:26+03,2016-10-24 15:00:45.964+03,True
10838491,0,10005,10005,-13,5956.2902,3020.6574,97,0.0700000002980232,0.0299999993294477,4695317,0.185,-1,0.0399999991059303,-0.0500000007450581,-0.00999999977648258,2016-10-09 12:09:27+03,2016-10-24 15:00:45.964+03,True
10838492,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695318,0.185,-1,-0.0199999995529652,0.0500000007450581,0,2016-10-09 12:09:28+03,2016-10-24 15:00:45.964+03,True
10838493,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695319,0,-1,-0.0500000007450581,0.0299999993294477,-0.00999999977648258,2016-10-09 12:09:29+03,2016-10-24 15:00:45.964+03,True
10838494,0,10005,10005,-13,5956.2902,3020.6574,97,0.0700000002980232,0.0299999993294477,4695320,0,-1,-0.0500000007450581,0.0299999993294477,-0.0299999993294477,2016-10-09 12:09:31+03,2016-10-24 15:00:45.964+03,True
10838495,0,10005,10005,-13,5956.2902,3020.6574,97,0.0700000002980232,0.0299999993294477,4695321,0,-1,-0.0299999993294477,0.0599999986588955,0,2016-10-09 12:09:32+03,2016-10-24 15:00:45.964+03,True
10838496,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695322,0,-1,-0.0500000007450581,0.0199999995529652,-0.00999999977648258,2016-10-09 12:09:33+03,2016-10-24 15:00:45.964+03,True
10838497,0,10005,10005,-13,5956.2902,3020.6574,97,0.0799999982118607,0.0299999993294477,4695323,0,-1,0.0500000007450581,-0.0299999993294477,0.0500000007450581,2016-10-09 12:09:34+03,2016-10-24 15:00:45.964+03,True
10838498,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695324,0,-1,0.0399999991059303,-0.0500000007450581,0,2016-10-09 12:09:35+03,2016-10-24 15:00:45.964+03,True
10838499,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695325,0,-1,0.0299999993294477,-0.0399999991059303,-0.0299999993294477,2016-10-09 12:09:36+03,2016-10-24 15:00:45.964+03,True
10838500,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695326,0,-1,-0.0299999993294477,0.0500000007450581,0.00999999977648258,2016-10-09 12:09:37+03,2016-10-24 15:00:45.964+03,True
10838501,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695327,0,-1,-0.0399999991059303,0.0399999991059303,0,2016-10-09 12:09:38+03,2016-10-24 15:00:45.964+03,True
10838502,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695328,0,-1,-0.0500000007450581,0.0399999991059303,-0.00999999977648258,2016-10-09 12:09:39+03,2016-10-24 15:00:45.964+03,True
10838503,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0199999995529652,4695329,0,-1,-0.0500000007450581,0.0299999993294477,0,2016-10-09 12:09:40+03,2016-10-24 15:00:45.964+03,True
10838504,0,10005,10005,-13,5956.2902,3020.6574,97,0.0700000002980232,0.0299999993294477,4695330,0,-1,0.0399999991059303,-0.0599999986588955,0,2016-10-09 12:09:41+03,2016-10-24 15:00:45.964+03,True
10838505,0,10005,10005,-13,5956.2902,3020.6574,97,0.0799999982118607,0.0299999993294477,4695331,0,-1,0.0399999991059303,-0.0500000007450581,-0.0399999991059303,2016-10-09 12:09:42+03,2016-10-24 15:00:45.964+03,True
10838506,0,10005,10005,-13,5956.2902,3020.6574,97,0.0700000002980232,0.0199999995529652,4695332,0,-1,0.0500000007450581,-0.0500000007450581,-0.0199999995529652,2016-10-09 12:09:42+03,2016-10-24 15:00:45.964+03,True
10838507,0,10005,10005,-13,5956.2902,3020.6574,97,0.0700000002980232,0.0299999993294477,4695333,0,-1,0.0399999991059303,-0.0500000007450581,-0.00999999977648258,2016-10-09 12:09:43+03,2016-10-24 15:00:45.964+03,True
10838508,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695334,0,-1,-0.0399999991059303,0.0399999991059303,-0.0199999995529652,2016-10-09 12:09:44+03,2016-10-24 15:00:45.964+03,True
10838509,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695335,0,-1,0.0299999993294477,-0.0399999991059303,-0.0199999995529652,2016-10-09 12:09:45+03,2016-10-24 15:00:45.964+03,True
10838510,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695336,0,-1,0.0299999993294477,-0.0199999995529652,0.0500000007450581,2016-10-09 12:09:46+03,2016-10-24 15:00:45.964+03,True
10838511,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695337,0,-1,0.0299999993294477,-0.0500000007450581,-0.0199999995529652,2016-10-09 12:09:48+03,2016-10-24 15:00:45.964+03,True
10838512,0,10005,10005,-13,5956.2902,3020.6574,97,0.0599999986588955,0.0299999993294477,4695338,0,-1,-0.0399999991059303,0.0299999993294477,-0.0299999993294477,2016-10-09 12:09:49+03,2016-10-24 15:00:45.964+03,True
10838513,0,10005,10005,-13,5956.2902,3020.6574,97,0.0700000002980232,0.0299999993294477,4695339,0,-1,-0.0399999991059303,0.0500000007450581,-0.00999999977648258,2016-10-09 12:09:50+03,2016-10-24 15:00:45.964+03,True
10838514,0,10005,10005,-13,5956.2902,3020.6574,97,0.180000007152557,0.0500000007450581,4695340,0,0,0.00999999977648258,-0.109999999403954,-0.140000000596046,2016-10-09 12:09:51+03,2016-10-24 15:00:48.893+03,True
